date,user_id,employment_status,emotion_tag,song_name,distribution_type,song_exposed,song_clicked,detail_clicked,play_started,play_progress,favorite,share,comment,artist_page_visit,follow_artist,artist_name
2026-09-14,U00127,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U00127,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-11,U00128,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U00128,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,0,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-14,U00129,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00130,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00130,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,1,1.0,0,0,0,0,0,陈以诺Sarah
2026-09-13,U00131,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00131,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-13,U00132,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U00133,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U00133,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,1,1,1,0.7612,1,0,0,0,0,Matt吕彦良
2026-09-17,U00134,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U00134,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,0,1,0.1652,0,0,0,0,0,动物园钉子户
2026-09-16,U00135,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U00135,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-12,U00136,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U00136,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.4159,0,0,0,0,0,才才
2026-09-17,U00137,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U00137,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,1,0,1,0.8734,0,0,0,0,0,Matt吕彦良
2026-09-13,U00138,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00138,求职中,焦虑,开心最重要,互动推荐,1,1,1,1,0.1667,0,1,0,0,0,才才
2026-09-15,U00139,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U00139,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-17,U00140,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,0.529,0,0,0,0,0,张三七_
2026-09-16,U00141,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U00141,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-17,U00142,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U00142,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-14,U00143,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U00144,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U00144,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,1,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-14,U00145,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U00145,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,1,1,1,0.6076,0,0,0,0,0,就是哈比
2026-09-13,U00146,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U00147,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U00147,求职中,焦虑,开心最重要,互动推荐,1,1,1,1,0.6295,0,0,0,0,0,才才
2026-09-13,U00148,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00148,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,0,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-13,U00149,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00149,职场新人,下班路上为工作内耗,金都,互动推荐,1,1,0,1,0.5962,0,0,0,0,0,大都会乐团
2026-09-12,U00150,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00151,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00151,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,1,1,0.8523,0,0,0,0,0,动物园钉子户
2026-09-13,U00152,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00152,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-15,U00153,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00154,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00154,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-14,U00155,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U00155,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-11,U00156,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U00156,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,1,0,1,0.3056,0,0,0,1,0,裘德
2026-09-15,U00157,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U00157,职场新人,下班路上为工作内耗,金都,互动推荐,1,1,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-13,U00158,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00158,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,0,0,0,0.0,0,0,0,0,0,裘德
2026-09-17,U00159,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U00160,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U00160,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-16,U00161,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U00161,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,1,1.0,1,0,0,0,0,门门
2026-09-17,U00162,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U00162,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-17,U00163,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U00163,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,1,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-13,U00164,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00164,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,0,0,0,0.0,0,0,0,0,0,Matt吕彦良
2026-09-16,U00165,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U00165,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,0,1,0.2655,0,0,0,0,0,动物园钉子户
2026-09-11,U00166,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U00166,职场新人,假期被工作占据,Sunday,互动推荐,1,0,0,0,0.0,0,0,0,0,0,关浩德Walter
2026-09-13,U00167,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00167,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,0,1,1.0,0,0,0,0,0,动物园钉子户
2026-09-11,U00168,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U00168,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-12,U00169,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U00169,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,1,1,1,1.0,0,1,0,0,0,雷同二友
2026-09-13,U00170,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00170,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,0,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-12,U00171,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,1.0,0,0,0,0,0,张三七_
2026-09-17,U00172,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U00172,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,1,0,1,1.0,0,0,0,0,0,裘德
2026-09-17,U00173,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U00173,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,0,0,0,0.0,0,0,0,0,0,Matt吕彦良
2026-09-16,U00174,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U00174,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,0,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-16,U00175,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U00175,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-13,U00176,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00176,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-14,U00177,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U00178,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U00178,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-14,U00179,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U00179,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,0,0,0,0.0,0,0,0,0,0,Matt吕彦良
2026-09-11,U00180,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U00180,职场新人,假期被工作占据,Sunday,互动推荐,1,0,0,0,0.0,0,0,0,0,0,关浩德Walter
2026-09-13,U00181,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00181,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,0,1,1.0,0,0,0,0,0,动物园钉子户
2026-09-16,U00182,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U00182,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,0,1,1.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-14,U00183,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U00183,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,1,1,1.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-16,U00184,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U00185,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U00185,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,1,0,1,0.2861,0,0,0,0,0,Matt吕彦良
2026-09-15,U00186,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U00186,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,1,0.8045,0,0,0,0,0,陈以诺Sarah
2026-09-14,U00187,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U00187,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,0,1,1.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-16,U00188,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U00189,职场新人,,快乐着疲惫,BGM,1,0,1,1,1.0,0,0,0,0,0,DEN
2026-09-11,U00189,职场新人,假期被工作占据,Sunday,互动推荐,1,1,0,1,1.0,0,0,0,0,0,关浩德Walter
2026-09-16,U00190,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U00191,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U00191,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,0,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-17,U00192,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U00193,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U00193,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,0,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-15,U00194,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U00195,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U00195,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,1,0,1,0.2468,0,0,0,0,0,裘德
2026-09-12,U00196,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U00196,职场新人,假期被工作占据,Sunday,互动推荐,1,0,0,0,0.0,0,0,0,0,0,关浩德Walter
2026-09-16,U00197,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-16,U00197,职场新人,假期被工作占据,Sunday,互动推荐,1,0,0,0,0.0,0,0,0,0,0,关浩德Walter
2026-09-16,U00198,职场新人,,快乐着疲惫,BGM,1,0,1,0,0.0,0,0,0,0,0,DEN
2026-09-16,U00198,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,1,0,1,0.1064,0,0,0,0,0,裘德
2026-09-12,U00199,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U00199,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,0,1,0.0563,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-13,U00200,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00200,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,0,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-13,U00201,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00201,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-14,U00202,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U00202,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,0,1,0.922,0,0,0,0,0,动物园钉子户
2026-09-16,U00203,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-16,U00203,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-16,U00204,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U00205,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U00205,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,0,0,0,0.0,0,0,0,0,0,陈以诺Sarah
2026-09-12,U00206,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-12,U00206,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,0,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-13,U00207,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00207,职场新人,下班路上为工作内耗,金都,互动推荐,1,0,0,0,0.0,0,0,0,0,0,大都会乐团
2026-09-15,U00208,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U00208,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,0,0,0,0.0,0,0,0,0,0,裘德
2026-09-13,U00209,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00209,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,1,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-12,U00210,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U00210,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,0,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-11,U00211,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00212,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,0.0181,0,0,0,1,0,张三七_
2026-09-13,U00212,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-17,U00213,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U00214,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U00214,职场新人,麻木,植物人的闹钟,互动推荐,1,0,0,0,0.0,0,0,0,0,0,失眠白貉
2026-09-17,U00215,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U00215,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,0,0,0.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-17,U00216,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-17,U00216,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,1,0,1,0.7422,1,0,0,0,0,动物园钉子户
2026-09-12,U00217,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,1,1,0.0221,0,0,0,0,0,张三七_
2026-09-12,U00217,求职中,等待简历投递/面试结果,食等睡等,互动推荐,1,1,0,1,0.9582,0,0,0,0,0,陈以诺Sarah
2026-09-11,U00218,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U00219,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U00219,职场新人,假期被工作占据,Sunday,互动推荐,1,0,0,0,0.0,0,0,0,0,0,关浩德Walter
2026-09-15,U00220,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U00220,求职中,宅家睡到日夜颠倒,走走走,互动推荐,1,0,0,0,0.0,0,0,0,0,0,Matt吕彦良
2026-09-11,U00221,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U00221,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,1,0,1,0.2475,0,0,0,0,0,就是哈比
2026-09-13,U00222,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U00223,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U00223,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-11,U00224,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U00224,求职中,迷茫,恐高的长脖子小鹿,互动推荐,1,0,0,0,0.0,0,0,0,0,0,就是哈比
2026-09-13,U00225,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00225,职场新人,下班路上为工作内耗,金都,互动推荐,1,1,0,1,0.0302,0,0,0,0,0,大都会乐团
2026-09-12,U00226,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U00226,求职中,焦虑,开心最重要,互动推荐,1,0,0,0,0.0,0,0,0,0,0,才才
2026-09-13,U00227,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00228,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U00229,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-17,U00229,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,1,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-13,U00230,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00230,职场新人,麻木,植物人的闹钟,互动推荐,1,1,0,1,1.0,0,0,0,1,0,失眠白貉
2026-09-14,U00231,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-14,U00231,求职中,对计划失控的恐惧,我想和你东游西晃,互动推荐,1,0,0,0,0.0,0,0,0,0,0,动物园钉子户
2026-09-12,U00232,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U00232,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,1,0.2222,0,0,0,0,0,门门
2026-09-14,U00233,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U00234,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-15,U00235,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-15,U00235,职场新人,麻木,植物人的闹钟,互动推荐,1,0,0,0,0.0,0,0,0,0,0,失眠白貉
2026-09-14,U00236,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U00236,职场新人,思考工作的意义,没有羊的牧羊人,互动推荐,1,1,1,0,0.0,0,0,0,0,0,裘德
2026-09-12,U00237,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00238,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00238,职场新人,工作PTSD,吗喽狂想曲,互动推荐,1,1,0,1,1.0,0,0,0,0,0,玫瑰岛RoseIsland乐队
2026-09-11,U00239,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-11,U00239,求职中,焦虑,开心最重要,互动推荐,1,1,0,1,0.2693,0,0,0,0,0,才才
2026-09-11,U00240,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-11,U00240,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,0,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-12,U00241,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U00241,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,0,0,0,0.0,0,0,0,0,0,门门
2026-09-12,U00242,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-12,U00242,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,0,0,0.0,0,0,0,0,0,门门
2026-09-15,U00243,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U00244,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-14,U00244,职场新人,麻木,植物人的闹钟,互动推荐,1,1,0,1,0.4109,0,0,0,0,0,失眠白貉
2026-09-12,U00245,职场新人,,快乐着疲惫,BGM,1,0,1,1,1.0,0,0,0,0,0,DEN
2026-09-13,U00246,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
2026-09-13,U00246,求职中,自我怀疑,垃圾飞行指南,互动推荐,1,1,1,1,1.0,0,0,0,0,0,门门
2026-09-13,U00247,职场新人,,快乐着疲惫,BGM,1,0,0,0,0.0,0,0,0,0,0,DEN
2026-09-13,U00247,职场新人,上班怕迟到/赶ddl,mimimomo,互动推荐,1,0,0,0,0.0,0,0,0,0,0,雷同二友
2026-09-13,U00248,求职中,,你已经长大了，想去哪里都可以,BGM,1,0,0,0,0.0,0,0,0,0,0,张三七_
